COUNTRY,YEAR,VEHICLE,FUEL,UNITS
Slovakia,2014,Small Cars,Alternative,575
Slovakia,2014,Small Cars,Diesel,1434
Slovakia,2014,Small Cars,Electric,0
Slovakia,2014,Small Cars,Hybrid,0
Slovakia,2014,Small Cars,Petrol,12932
Slovakia,2014,Sports Cars,Alternative,0
Slovakia,2014,Sports Cars,Diesel,58
Slovakia,2014,Sports Cars,Electric,4
Slovakia,2014,Sports Cars,Hybrid,1
Slovakia,2014,Sports Cars,Petrol,101
Slovakia,2015,Executive Cars,Alternative,0
Slovakia,2015,Executive Cars,Diesel,834
Slovakia,2015,Executive Cars,Electric,0
Slovakia,2015,Executive Cars,Hybrid,0
Slovakia,2015,Executive Cars,Petrol,66
Slovakia,2015,Large Cars,Alternative,4
Slovakia,2015,Large Cars,Diesel,4129
Slovakia,2015,Large Cars,Electric,0
Slovakia,2015,Large Cars,Hybrid,1
Slovakia,2015,Large Cars,Petrol,526
Slovakia,2015,Luxury Cars,Alternative,0
Slovakia,2015,Luxury Cars,Diesel,151
Slovakia,2015,Luxury Cars,Electric,0
Slovakia,2015,Luxury Cars,Hybrid,3
Slovakia,2015,Luxury Cars,Petrol,96
Slovakia,2015,Medium Cars,Alternative,302
Slovakia,2015,Medium Cars,Diesel,11075
Slovakia,2015,Medium Cars,Electric,26
Slovakia,2015,Medium Cars,Hybrid,0
Slovakia,2015,Medium Cars,Petrol,14667
Slovakia,2015,Mini Cars,Alternative,51
Slovakia,2015,Mini Cars,Diesel,113
Slovakia,2015,Mini Cars,Electric,16
Slovakia,2015,Mini Cars,Hybrid,0
Slovakia,2015,Mini Cars,Petrol,1299
Slovakia,2015,Minivans,Alternative,181
Slovakia,2015,Minivans,Diesel,2713
Slovakia,2015,Minivans,Electric,2
Slovakia,2015,Minivans,Hybrid,0
Slovakia,2015,Minivans,Petrol,2274
Slovakia,2015,SUVs,Alternative,131
Slovakia,2015,SUVs,Diesel,12599
Slovakia,2015,SUVs,Electric,8
Slovakia,2015,SUVs,Hybrid,12
Slovakia,2015,SUVs,Petrol,7781
Slovakia,2015,Small Cars,Alternative,356
Slovakia,2015,Small Cars,Diesel,1714
Slovakia,2015,Small Cars,Electric,0
Slovakia,2015,Small Cars,Hybrid,2
Slovakia,2015,Small Cars,Petrol,14408
Slovakia,2015,Sports Cars,Alternative,0
Slovakia,2015,Sports Cars,Diesel,63
Slovakia,2015,Sports Cars,Electric,4
Slovakia,2015,Sports Cars,Hybrid,1
Slovakia,2015,Sports Cars,Petrol,86
Slovakia,2016,Executive Cars,Alternative,0
Slovakia,2016,Executive Cars,Diesel,745
Slovakia,2016,Executive Cars,Electric,0
Slovakia,2016,Executive Cars,Hybrid,0
Slovakia,2016,Executive Cars,Petrol,85
Slovakia,2016,Large Cars,Alternative,2
Slovakia,2016,Large Cars,Diesel,5176
Slovakia,2016,Large Cars,Electric,49
Slovakia,2016,Large Cars,Hybrid,19
Slovakia,2016,Large Cars,Petrol,1113
Slovakia,2016,Luxury Cars,Alternative,1
Slovakia,2016,Luxury Cars,Diesel,256
Slovakia,2016,Luxury Cars,Electric,0
Slovakia,2016,Luxury Cars,Hybrid,2
Slovakia,2016,Luxury Cars,Petrol,92
Slovakia,2016,Medium Cars,Alternative,126
Slovakia,2016,Medium Cars,Diesel,11384
Slovakia,2016,Medium Cars,Electric,31
Slovakia,2016,Medium Cars,Hybrid,11
Slovakia,2016,Medium Cars,Petrol,16508
Slovakia,2016,Mini Cars,Alternative,41
Slovakia,2016,Mini Cars,Diesel,62
Slovakia,2016,Mini Cars,Electric,18
Slovakia,2016,Mini Cars,Hybrid,0
Slovakia,2016,Mini Cars,Petrol,1290
Slovakia,2016,Minivans,Alternative,218
Slovakia,2016,Minivans,Diesel,3327
Slovakia,2016,Minivans,Electric,11
Slovakia,2016,Minivans,Hybrid,0
Slovakia,2016,Minivans,Petrol,2745
Slovakia,2016,SUVs,Alternative,47
Slovakia,2016,SUVs,Diesel,12741
Slovakia,2016,SUVs,Electric,7
Slovakia,2016,SUVs,Hybrid,35
Slovakia,2016,SUVs,Petrol,12081
Slovakia,2016,Small Cars,Alternative,163
Slovakia,2016,Small Cars,Diesel,1371
Slovakia,2016,Small Cars,Electric,0
Slovakia,2016,Small Cars,Hybrid,2
Slovakia,2016,Small Cars,Petrol,16364
Slovakia,2016,Sports Cars,Alternative,0
Slovakia,2016,Sports Cars,Diesel,49
Slovakia,2016,Sports Cars,Electric,7
Slovakia,2016,Sports Cars,Hybrid,1
Slovakia,2016,Sports Cars,Petrol,160
Slovakia,2017,Executive Cars,Alternative,0
Slovakia,2017,Executive Cars,Diesel,932
Slovakia,2017,Executive Cars,Electric,0
Slovakia,2017,Executive Cars,Hybrid,10
Slovakia,2017,Executive Cars,Petrol,228
Slovakia,2017,Large Cars,Alternative,3
Slovakia,2017,Large Cars,Diesel,4139
Slovakia,2017,Large Cars,Electric,87
Slovakia,2017,Large Cars,Hybrid,51
Slovakia,2017,Large Cars,Petrol,1310
Slovakia,2017,Luxury Cars,Alternative,0
Slovakia,2017,Luxury Cars,Diesel,249
Slovakia,2017,Luxury Cars,Electric,0
Slovakia,2017,Luxury Cars,Hybrid,5
Slovakia,2017,Luxury Cars,Petrol,116
Slovakia,2017,Medium Cars,Alternative,129
Slovakia,2017,Medium Cars,Diesel,10063
Slovakia,2017,Medium Cars,Electric,144
Slovakia,2017,Medium Cars,Hybrid,43
Slovakia,2017,Medium Cars,Petrol,18341
Slovakia,2017,Mini Cars,Alternative,10
Slovakia,2017,Mini Cars,Diesel,26
Slovakia,2017,Mini Cars,Electric,123
Slovakia,2017,Mini Cars,Hybrid,0
Slovakia,2017,Mini Cars,Petrol,1292
Slovakia,2017,Minivans,Alternative,178
Slovakia,2017,Minivans,Diesel,3255
Slovakia,2017,Minivans,Electric,28
Slovakia,2017,Minivans,Hybrid,0
Slovakia,2017,Minivans,Petrol,2838
Slovakia,2017,SUVs,Alternative,115
Slovakia,2017,SUVs,Diesel,14030
Slovakia,2017,SUVs,Electric,37
Slovakia,2017,SUVs,Hybrid,181
Slovakia,2017,SUVs,Petrol,16767
Slovakia,2017,Small Cars,Alternative,210
Slovakia,2017,Small Cars,Diesel,1169
Slovakia,2017,Small Cars,Electric,56
Slovakia,2017,Small Cars,Hybrid,6
Slovakia,2017,Small Cars,Petrol,17347
Slovakia,2017,Sports Cars,Alternative,0
Slovakia,2017,Sports Cars,Diesel,41
Slovakia,2017,Sports Cars,Electric,8
Slovakia,2017,Sports Cars,Hybrid,1
Slovakia,2017,Sports Cars,Petrol,158
Slovakia,2018,Executive Cars,Alternative,0
Slovakia,2018,Executive Cars,Diesel,858
Slovakia,2018,Executive Cars,Electric,0
Slovakia,2018,Executive Cars,Hybrid,18
Slovakia,2018,Executive Cars,Petrol,274
Slovakia,2018,Large Cars,Alternative,2
Slovakia,2018,Large Cars,Diesel,3308
Slovakia,2018,Large Cars,Electric,113
Slovakia,2018,Large Cars,Hybrid,21
Slovakia,2018,Large Cars,Petrol,1421
Slovakia,2018,Luxury Cars,Alternative,0
Slovakia,2018,Luxury Cars,Diesel,180
Slovakia,2018,Luxury Cars,Electric,0
Slovakia,2018,Luxury Cars,Hybrid,0
Slovakia,2018,Luxury Cars,Petrol,110
Slovakia,2018,Medium Cars,Alternative,131
Slovakia,2018,Medium Cars,Diesel,6812
Slovakia,2018,Medium Cars,Electric,315
Slovakia,2018,Medium Cars,Hybrid,45
Slovakia,2018,Medium Cars,Petrol,20538
Slovakia,2018,Mini Cars,Alternative,17
Slovakia,2018,Mini Cars,Diesel,93
Slovakia,2018,Mini Cars,Electric,128
Slovakia,2018,Mini Cars,Hybrid,1
Slovakia,2018,Mini Cars,Petrol,1222
Slovakia,2018,Minivans,Alternative,108
Slovakia,2018,Minivans,Diesel,2047
Slovakia,2018,Minivans,Electric,11
Slovakia,2018,Minivans,Hybrid,3
Slovakia,2018,Minivans,Petrol,2562
Slovakia,2018,SUVs,Alternative,165
Slovakia,2018,SUVs,Diesel,12436
Slovakia,2018,SUVs,Electric,42
Slovakia,2018,SUVs,Hybrid,102
Slovakia,2018,SUVs,Petrol,22266
Slovakia,2018,Small Cars,Alternative,225
Slovakia,2018,Small Cars,Diesel,612
Slovakia,2018,Small Cars,Electric,82
Slovakia,2018,Small Cars,Hybrid,33
Slovakia,2018,Small Cars,Petrol,17610
Slovakia,2018,Sports Cars,Alternative,0
Slovakia,2018,Sports Cars,Diesel,37
Slovakia,2018,Sports Cars,Electric,7
Slovakia,2018,Sports Cars,Hybrid,4
Slovakia,2018,Sports Cars,Petrol,119
Slovakia,2019,Executive Cars,Alternative,0
Slovakia,2019,Executive Cars,Diesel,513
Slovakia,2019,Executive Cars,Electric,0
Slovakia,2019,Executive Cars,Hybrid,14
Slovakia,2019,Executive Cars,Petrol,193
Slovakia,2019,Large Cars,Alternative,1
Slovakia,2019,Large Cars,Diesel,2601
Slovakia,2019,Large Cars,Electric,128
Slovakia,2019,Large Cars,Hybrid,36
Slovakia,2019,Large Cars,Petrol,1403
Slovakia,2019,Luxury Cars,Alternative,0
Slovakia,2019,Luxury Cars,Diesel,109
Slovakia,2019,Luxury Cars,Electric,0
Slovakia,2019,Luxury Cars,Hybrid,1
Slovakia,2019,Luxury Cars,Petrol,80
Slovakia,2019,Medium Cars,Alternative,116
Slovakia,2019,Medium Cars,Diesel,6171
Slovakia,2019,Medium Cars,Electric,84
Slovakia,2019,Medium Cars,Hybrid,186
Slovakia,2019,Medium Cars,Petrol,20414
Slovakia,2019,Mini Cars,Alternative,37
Slovakia,2019,Mini Cars,Diesel,35
Slovakia,2019,Mini Cars,Electric,43
Slovakia,2019,Mini Cars,Hybrid,6
Slovakia,2019,Mini Cars,Petrol,1079
Slovakia,2019,Minivans,Alternative,78
Slovakia,2019,Minivans,Diesel,1760
Slovakia,2019,Minivans,Electric,10
Slovakia,2019,Minivans,Hybrid,29
Slovakia,2019,Minivans,Petrol,2944
Slovakia,2019,SUVs,Alternative,155
Slovakia,2019,SUVs,Diesel,11104
Slovakia,2019,SUVs,Electric,117
Slovakia,2019,SUVs,Hybrid,276
Slovakia,2019,SUVs,Petrol,26121
Slovakia,2019,Small Cars,Alternative,104
Slovakia,2019,Small Cars,Diesel,349
Slovakia,2019,Small Cars,Electric,114
Slovakia,2019,Small Cars,Hybrid,106
Slovakia,2019,Small Cars,Petrol,18930
Slovakia,2019,Sports Cars,Alternative,0
Slovakia,2019,Sports Cars,Diesel,40
Slovakia,2019,Sports Cars,Electric,13
Slovakia,2019,Sports Cars,Hybrid,4
Slovakia,2019,Sports Cars,Petrol,226
Slovakia,2020,Executive Cars,Alternative,0
Slovakia,2020,Executive Cars,Diesel,358
Slovakia,2020,Executive Cars,Electric,3
Slovakia,2020,Executive Cars,Hybrid,11
Slovakia,2020,Executive Cars,Petrol,101
Slovakia,2020,Large Cars,Alternative,1
Slovakia,2020,Large Cars,Diesel,2003
Slovakia,2020,Large Cars,Electric,112
Slovakia,2020,Large Cars,Hybrid,43
Slovakia,2020,Large Cars,Petrol,784
Slovakia,2020,Luxury Cars,Alternative,0
Slovakia,2020,Luxury Cars,Diesel,51
Slovakia,2020,Luxury Cars,Electric,1
Slovakia,2020,Luxury Cars,Hybrid,1
Slovakia,2020,Luxury Cars,Petrol,38
Slovakia,2020,Medium Cars,Alternative,113
Slovakia,2020,Medium Cars,Diesel,4627
Slovakia,2020,Medium Cars,Electric,96
Slovakia,2020,Medium Cars,Hybrid,227
Slovakia,2020,Medium Cars,Petrol,11487
Slovakia,2020,Mini Cars,Alternative,125
Slovakia,2020,Mini Cars,Diesel,223
Slovakia,2020,Mini Cars,Electric,666
Slovakia,2020,Mini Cars,Hybrid,41
Slovakia,2020,Mini Cars,Petrol,1384
Slovakia,2020,Minivans,Alternative,46
Slovakia,2020,Minivans,Diesel,2139
Slovakia,2020,Minivans,Electric,56
Slovakia,2020,Minivans,Hybrid,72
Slovakia,2020,Minivans,Petrol,3978
Slovakia,2020,SUVs,Alternative,328
Slovakia,2020,SUVs,Diesel,8735
Slovakia,2020,SUVs,Electric,544
Slovakia,2020,SUVs,Hybrid,374
Slovakia,2020,SUVs,Petrol,17087
Slovakia,2020,Small Cars,Alternative,314
Slovakia,2020,Small Cars,Diesel,531
Slovakia,2020,Small Cars,Electric,209
Slovakia,2020,Small Cars,Hybrid,219
Slovakia,2020,Small Cars,Petrol,18606
Slovakia,2020,Sports Cars,Alternative,0
Slovakia,2020,Sports Cars,Diesel,69
Slovakia,2020,Sports Cars,Electric,18
Slovakia,2020,Sports Cars,Hybrid,5
Slovakia,2020,Sports Cars,Petrol,188
Slovakia,2021,Executive Cars,Alternative,0
Slovakia,2021,Executive Cars,Diesel,259
Slovakia,2021,Executive Cars,Electric,8
Slovakia,2021,Executive Cars,Hybrid,10
Slovakia,2021,Executive Cars,Petrol,83
Slovakia,2021,Large Cars,Alternative,1
Slovakia,2021,Large Cars,Diesel,1634
Slovakia,2021,Large Cars,Electric,218
Slovakia,2021,Large Cars,Hybrid,96
Slovakia,2021,Large Cars,Petrol,2490
Slovakia,2021,Luxury Cars,Alternative,0
Slovakia,2021,Luxury Cars,Diesel,33
Slovakia,2021,Luxury Cars,Electric,2
Slovakia,2021,Luxury Cars,Hybrid,1
Slovakia,2021,Luxury Cars,Petrol,54
Slovakia,2021,Medium Cars,Alternative,6
Slovakia,2021,Medium Cars,Diesel,5051
Slovakia,2021,Medium Cars,Electric,358
Slovakia,2021,Medium Cars,Hybrid,347
Slovakia,2021,Medium Cars,Petrol,13597
Slovakia,2021,Mini Cars,Alternative,16
Slovakia,2021,Mini Cars,Diesel,712
Slovakia,2021,Mini Cars,Electric,169
Slovakia,2021,Mini Cars,Hybrid,22
Slovakia,2021,Mini Cars,Petrol,1631
Slovakia,2021,Minivans,Alternative,62
Slovakia,2021,Minivans,Diesel,1869
Slovakia,2021,Minivans,Electric,209
Slovakia,2021,Minivans,Hybrid,105
Slovakia,2021,Minivans,Petrol,4106
Slovakia,2021,SUVs,Alternative,478
Slovakia,2021,SUVs,Diesel,7565
Slovakia,2021,SUVs,Electric,586
Slovakia,2021,SUVs,Hybrid,501
Slovakia,2021,SUVs,Petrol,20010
Slovakia,2021,Small Cars,Alternative,536
Slovakia,2021,Small Cars,Diesel,389
Slovakia,2021,Small Cars,Electric,477
Slovakia,2021,Small Cars,Hybrid,256
Slovakia,2021,Small Cars,Petrol,15621
Slovakia,2021,Sports Cars,Alternative,0
Slovakia,2021,Sports Cars,Diesel,287
Slovakia,2021,Sports Cars,Electric,44
Slovakia,2021,Sports Cars,Hybrid,14
Slovakia,2021,Sports Cars,Petrol,1025
Slovakia,2022,Executive Cars,Alternative,0
Slovakia,2022,Executive Cars,Diesel,466
Slovakia,2022,Executive Cars,Electric,22
Slovakia,2022,Executive Cars,Hybrid,22
Slovakia,2022,Executive Cars,Petrol,140
Slovakia,2022,Large Cars,Alternative,0
Slovakia,2022,Large Cars,Diesel,1880
Slovakia,2022,Large Cars,Electric,312
Slovakia,2022,Large Cars,Hybrid,149
Slovakia,2022,Large Cars,Petrol,2709
Slovakia,2022,Luxury Cars,Alternative,0
Slovakia,2022,Luxury Cars,Diesel,107
Slovakia,2022,Luxury Cars,Electric,8
Slovakia,2022,Luxury Cars,Hybrid,6
Slovakia,2022,Luxury Cars,Petrol,118
Slovakia,2022,Medium Cars,Alternative,17
Slovakia,2022,Medium Cars,Diesel,5717
Slovakia,2022,Medium Cars,Electric,556
Slovakia,2022,Medium Cars,Hybrid,554
Slovakia,2022,Medium Cars,Petrol,14975
Slovakia,2022,Mini Cars,Alternative,16
Slovakia,2022,Mini Cars,Diesel,3
Slovakia,2022,Mini Cars,Electric,150
Slovakia,2022,Mini Cars,Hybrid,52
Slovakia,2022,Mini Cars,Petrol,2098
Slovakia,2022,Minivans,Alternative,38
Slovakia,2022,Minivans,Diesel,1680
Slovakia,2022,Minivans,Electric,219
Slovakia,2022,Minivans,Hybrid,129
Slovakia,2022,Minivans,Petrol,3054
Slovakia,2022,SUVs,Alternative,585
Slovakia,2022,SUVs,Diesel,8120
Slovakia,2022,SUVs,Electric,867
Slovakia,2022,SUVs,Hybrid,739
Slovakia,2022,SUVs,Petrol,19382
Slovakia,2022,Small Cars,Alternative,371
Slovakia,2022,Small Cars,Diesel,222
Slovakia,2022,Small Cars,Electric,535
Slovakia,2022,Small Cars,Hybrid,333
Slovakia,2022,Small Cars,Petrol,13748
Slovakia,2022,Sports Cars,Alternative,0
Slovakia,2022,Sports Cars,Diesel,109
Slovakia,2022,Sports Cars,Electric,91
Slovakia,2022,Sports Cars,Hybrid,32
Slovakia,2022,Sports Cars,Petrol,1068
Slovenia,2014,Executive Cars,Alternative,0
Slovenia,2014,Executive Cars,Diesel,595
Slovenia,2014,Executive Cars,Electric,0
Slovenia,2014,Executive Cars,Hybrid,19
Slovenia,2014,Executive Cars,Petrol,25
Slovenia,2014,Large Cars,Alternative,9
Slovenia,2014,Large Cars,Diesel,2522
Slovenia,2014,Large Cars,Electric,0
Slovenia,2014,Large Cars,Hybrid,0
Slovenia,2014,Large Cars,Petrol,159
Slovenia,2014,Luxury Cars,Alternative,0
Slovenia,2014,Luxury Cars,Diesel,44
Slovenia,2014,Luxury Cars,Electric,0
Slovenia,2014,Luxury Cars,Hybrid,0
Slovenia,2014,Luxury Cars,Petrol,6
Slovenia,2014,Medium Cars,Alternative,41
Slovenia,2014,Medium Cars,Diesel,9030
Slovenia,2014,Medium Cars,Electric,7
Slovenia,2014,Medium Cars,Hybrid,6
Slovenia,2014,Medium Cars,Petrol,5614
Slovenia,2014,Mini Cars,Alternative,32
Slovenia,2014,Mini Cars,Diesel,495
Slovenia,2014,Mini Cars,Electric,14
Slovenia,2014,Mini Cars,Hybrid,0
Slovenia,2014,Mini Cars,Petrol,2420
Slovenia,2014,Minivans,Alternative,27
Slovenia,2014,Minivans,Diesel,4563
Slovenia,2014,Minivans,Electric,0
Slovenia,2014,Minivans,Hybrid,0
Slovenia,2014,Minivans,Petrol,2090
Slovenia,2014,SUVs,Alternative,15
Slovenia,2014,SUVs,Diesel,8377
Slovenia,2014,SUVs,Electric,1
Slovenia,2014,SUVs,Hybrid,2
Slovenia,2014,SUVs,Petrol,3294
Slovenia,2014,Small Cars,Alternative,144
Slovenia,2014,Small Cars,Diesel,3209
Slovenia,2014,Small Cars,Electric,0
Slovenia,2014,Small Cars,Hybrid,0
Slovenia,2014,Small Cars,Petrol,10136
Slovenia,2014,Sports Cars,Alternative,0
Slovenia,2014,Sports Cars,Diesel,10
Slovenia,2014,Sports Cars,Electric,19
Slovenia,2014,Sports Cars,Hybrid,3
Slovenia,2014,Sports Cars,Petrol,31
Slovenia,2015,Executive Cars,Alternative,0
Slovenia,2015,Executive Cars,Diesel,477
Slovenia,2015,Executive Cars,Electric,0
Slovenia,2015,Executive Cars,Hybrid,15
Slovenia,2015,Executive Cars,Petrol,23
Slovenia,2015,Large Cars,Alternative,3
Slovenia,2015,Large Cars,Diesel,3169
Slovenia,2015,Large Cars,Electric,0
Slovenia,2015,Large Cars,Hybrid,1
Slovenia,2015,Large Cars,Petrol,177
Slovenia,2015,Luxury Cars,Alternative,0
Slovenia,2015,Luxury Cars,Diesel,24
Slovenia,2015,Luxury Cars,Electric,0
Slovenia,2015,Luxury Cars,Hybrid,1
Slovenia,2015,Luxury Cars,Petrol,4
Slovenia,2015,Medium Cars,Alternative,47
Slovenia,2015,Medium Cars,Diesel,8063
Slovenia,2015,Medium Cars,Electric,14
Slovenia,2015,Medium Cars,Hybrid,7
Slovenia,2015,Medium Cars,Petrol,5698
Slovenia,2015,Mini Cars,Alternative,29
Slovenia,2015,Mini Cars,Diesel,331
Slovenia,2015,Mini Cars,Electric,18
Slovenia,2015,Mini Cars,Hybrid,0
Slovenia,2015,Mini Cars,Petrol,2252
Slovenia,2015,Minivans,Alternative,36
Slovenia,2015,Minivans,Diesel,3177
Slovenia,2015,Minivans,Electric,4
Slovenia,2015,Minivans,Hybrid,0
Slovenia,2015,Minivans,Petrol,2163
Slovenia,2015,SUVs,Alternative,22
Slovenia,2015,SUVs,Diesel,7660
Slovenia,2015,SUVs,Electric,2
Slovenia,2015,SUVs,Hybrid,5
Slovenia,2015,SUVs,Petrol,4499
Slovenia,2015,Small Cars,Alternative,77
Slovenia,2015,Small Cars,Diesel,2324
Slovenia,2015,Small Cars,Electric,46
Slovenia,2015,Small Cars,Hybrid,10
Slovenia,2015,Small Cars,Petrol,11493
Slovenia,2015,Sports Cars,Alternative,0
Slovenia,2015,Sports Cars,Diesel,26
Slovenia,2015,Sports Cars,Electric,4
Slovenia,2015,Sports Cars,Hybrid,5
Slovenia,2015,Sports Cars,Petrol,25
Slovenia,2016,Executive Cars,Alternative,0
Slovenia,2016,Executive Cars,Diesel,531
Slovenia,2016,Executive Cars,Electric,0
Slovenia,2016,Executive Cars,Hybrid,17
Slovenia,2016,Executive Cars,Petrol,19
Slovenia,2016,Large Cars,Alternative,2
Slovenia,2016,Large Cars,Diesel,3017
Slovenia,2016,Large Cars,Electric,0
Slovenia,2016,Large Cars,Hybrid,19
Slovenia,2016,Large Cars,Petrol,402
Slovenia,2016,Luxury Cars,Alternative,0
Slovenia,2016,Luxury Cars,Diesel,35
Slovenia,2016,Luxury Cars,Electric,0
Slovenia,2016,Luxury Cars,Hybrid,1
Slovenia,2016,Luxury Cars,Petrol,4
Slovenia,2016,Medium Cars,Alternative,13
Slovenia,2016,Medium Cars,Diesel,7164
Slovenia,2016,Medium Cars,Electric,49
Slovenia,2016,Medium Cars,Hybrid,24
Slovenia,2016,Medium Cars,Petrol,5600
Slovenia,2016,Mini Cars,Alternative,1
Slovenia,2016,Mini Cars,Diesel,345
Slovenia,2016,Mini Cars,Electric,21
Slovenia,2016,Mini Cars,Hybrid,0
Slovenia,2016,Mini Cars,Petrol,2633
Slovenia,2016,Minivans,Alternative,42
Slovenia,2016,Minivans,Diesel,3483
Slovenia,2016,Minivans,Electric,0
Slovenia,2016,Minivans,Hybrid,0
Slovenia,2016,Minivans,Petrol,2214
Slovenia,2016,SUVs,Alternative,17
Slovenia,2016,SUVs,Diesel,8036
Slovenia,2016,SUVs,Electric,5
Slovenia,2016,SUVs,Hybrid,11
Slovenia,2016,SUVs,Petrol,5231
Slovenia,2016,Small Cars,Alternative,162
Slovenia,2016,Small Cars,Diesel,1680
Slovenia,2016,Small Cars,Electric,118
Slovenia,2016,Small Cars,Hybrid,27
Slovenia,2016,Small Cars,Petrol,9833
Slovenia,2016,Sports Cars,Alternative,0
Slovenia,2016,Sports Cars,Diesel,13
Slovenia,2016,Sports Cars,Electric,10
Slovenia,2016,Sports Cars,Hybrid,8
Slovenia,2016,Sports Cars,Petrol,49
Slovenia,2017,Executive Cars,Alternative,0
Slovenia,2017,Executive Cars,Diesel,587
Slovenia,2017,Executive Cars,Electric,0
Slovenia,2017,Executive Cars,Hybrid,19
Slovenia,2017,Executive Cars,Petrol,53
Slovenia,2017,Large Cars,Alternative,3
Slovenia,2017,Large Cars,Diesel,2623
Slovenia,2017,Large Cars,Electric,19
Slovenia,2017,Large Cars,Hybrid,21
Slovenia,2017,Large Cars,Petrol,474
Slovenia,2017,Luxury Cars,Alternative,0
Slovenia,2017,Luxury Cars,Diesel,40
Slovenia,2017,Luxury Cars,Electric,0
Slovenia,2017,Luxury Cars,Hybrid,13
Slovenia,2017,Luxury Cars,Petrol,7
Slovenia,2017,Medium Cars,Alternative,9
Slovenia,2017,Medium Cars,Diesel,6908
Slovenia,2017,Medium Cars,Electric,159
Slovenia,2017,Medium Cars,Hybrid,60
Slovenia,2017,Medium Cars,Petrol,8182
Slovenia,2017,Mini Cars,Alternative,18
Slovenia,2017,Mini Cars,Diesel,429
Slovenia,2017,Mini Cars,Electric,31
Slovenia,2017,Mini Cars,Hybrid,0
Slovenia,2017,Mini Cars,Petrol,2092
Slovenia,2017,Minivans,Alternative,19
Slovenia,2017,Minivans,Diesel,3342
Slovenia,2017,Minivans,Electric,0
Slovenia,2017,Minivans,Hybrid,0
Slovenia,2017,Minivans,Petrol,2319
Slovenia,2017,SUVs,Alternative,10
Slovenia,2017,SUVs,Diesel,8352
Slovenia,2017,SUVs,Electric,21
Slovenia,2017,SUVs,Hybrid,66
Slovenia,2017,SUVs,Petrol,8011
Slovenia,2017,Small Cars,Alternative,194
Slovenia,2017,Small Cars,Diesel,1497
Slovenia,2017,Small Cars,Electric,298
Slovenia,2017,Small Cars,Hybrid,98
Slovenia,2017,Small Cars,Petrol,10873
Slovenia,2017,Sports Cars,Alternative,0
Slovenia,2017,Sports Cars,Diesel,13
Slovenia,2017,Sports Cars,Electric,2
Slovenia,2017,Sports Cars,Hybrid,1
Slovenia,2017,Sports Cars,Petrol,34
Slovenia,2018,Executive Cars,Alternative,0
Slovenia,2018,Executive Cars,Diesel,335
Slovenia,2018,Executive Cars,Electric,0
Slovenia,2018,Executive Cars,Hybrid,23
Slovenia,2018,Executive Cars,Petrol,72
Slovenia,2018,Large Cars,Alternative,3
Slovenia,2018,Large Cars,Diesel,2087
Slovenia,2018,Large Cars,Electric,11
Slovenia,2018,Large Cars,Hybrid,6
Slovenia,2018,Large Cars,Petrol,533
Slovenia,2018,Luxury Cars,Alternative,0
Slovenia,2018,Luxury Cars,Diesel,28
Slovenia,2018,Luxury Cars,Electric,0
Slovenia,2018,Luxury Cars,Hybrid,15
Slovenia,2018,Luxury Cars,Petrol,7
Slovenia,2018,Medium Cars,Alternative,17
Slovenia,2018,Medium Cars,Diesel,4082
Slovenia,2018,Medium Cars,Electric,274
Slovenia,2018,Medium Cars,Hybrid,31
Slovenia,2018,Medium Cars,Petrol,9063
Slovenia,2018,Mini Cars,Alternative,3
Slovenia,2018,Mini Cars,Diesel,317
Slovenia,2018,Mini Cars,Electric,131
Slovenia,2018,Mini Cars,Hybrid,2
Slovenia,2018,Mini Cars,Petrol,4016
Slovenia,2018,Minivans,Alternative,13
